matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,action-of-Subject-4,action-of-Subject-5,playOrder.0,playOrder.1,playOrder.2,playOrder.3,playOrder.4,playOrder.5,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,displayOrder.4,displayOrder.5,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.0.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.1.wrongAnswer.2,questionRound.0.question.1.wrongAnswer.3,questionRound.0.question.1.wrongAnswer.4,questionRound.0.question.1.wrongAnswer.5,questionRound.0.question.1.wrongAnswer.6,questionRound.0.question.1.wrongAnswer.7,questionRound.0.question.1.wrongAnswer.8,questionRound.0.question.1.wrongAnswer.9,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.3.wrongAnswer.0,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.3.wrongAnswer.2,questionRound.0.question.3.wrongAnswer.3,questionRound.0.question.3.wrongAnswer.4,questionRound.0.question.3.wrongAnswer.5,questionRound.0.question.3.wrongAnswer.6,questionRound.0.question.3.wrongAnswer.7,questionRound.0.question.3.wrongAnswer.8,questionRound.0.question.4.wrongAnswer.2,questionRound.0.question.4.wrongAnswer.3,questionRound.0.question.4.wrongAnswer.4,questionRound.0.question.4.wrongAnswer.5,questionRound.0.question.4.wrongAnswer.6,questionRound.0.question.0.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.5.wrongAnswer.0,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.7,questionRound.0.question.2.wrongAnswer.8,questionRound.0.question.2.wrongAnswer.9,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.5.wrongAnswer.4,questionRound.0.question.5.wrongAnswer.5,questionRound.0.question.5.wrongAnswer.6,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer,questionRound.0.question.10.answer,questionRound.0.question.11.answer
6,0,0,8,10,SIMULTANEOUS,Orange,0,1,21044,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,0,0,109,3027,0,2,109,3464,0,1,125,3838,0,3,140,4197,0,2,125,4789,0,0,109,5164,0,2,140,5523,0,3,156,5897,0,1,62,6443,0,0,156,6771,1,0,93,8721,1,1,156,9033,1,3,109,9501,1,2,140,9813,1,3,109,10343,1,2,124,10671,1,0,109,11076,1,1,141,11419,0,0,125,13556,0,1,172,14352,0,0,63,15397,0,1,250,15834,0,3,219,16333,0,2,156,17020,0,3,141,17612,0,0,140,18190,0,3,62,18689,0,1,124,19126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,9,14,SIMULTANEOUS,Red,3,1,16208,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,3,0,110,2714,3,1,78,3135,3,3,78,3525,3,2,94,3931,3,1,93,4727,3,2,109,5179,4,0,94,7160,4,1,78,7566,4,3,78,8174,4,2,94,8876,4,1,78,9625,4,2,78,10155,4,3,62,10452,3,0,78,12901,3,2,94,13244,3,1,63,13868,3,3,78,14289,3,2,94,14835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,10,40,SIMULTANEOUS,Blue,4,0,33056,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,4,0,109,2403,4,1,140,2746,4,2,78,3276,4,3,141,3572,4,0,109,4415,4,1,110,4742,4,0,125,5288,4,1,94,5600,4,2,78,5975,4,3,109,6209,4,2,94,6692,4,0,78,7067,5,0,109,14149,5,0,94,16099,5,1,109,16536,5,2,94,17160,5,3,78,17472,5,0,94,18018,5,1,93,18346,5,0,109,18876,5,1,109,19266,5,2,94,20030,5,3,93,20358,4,0,94,22885,4,1,109,23228,4,2,78,23759,4,3,94,24133,4,2,109,24866,4,3,94,25209,4,0,78,25818,4,1,93,26099,4,2,62,26723,4,3,93,26988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,11,32,SIMULTANEOUS,Green,2,0,10390,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,2,0,359,2231,2,1,297,2917,2,2,312,3744,2,3,421,4259,2,0,265,4961,2,1,124,5445,2,2,94,5850,2,3,297,6240,2,0,437,6817,2,1,406,7800,2,2,312,8861,2,3,219,9360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,0,32,SIMULTANEOUS,Green,2,0,36238,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,1,0,249,3713,1,1,78,4227,1,2,156,4695,1,3,359,5132,1,2,16677,5709,2,2,1045,23462,2,0,203,24710,2,1,124,25194,2,3,296,25490,2,1,1186,26020,1,2,3011,27799,2,0,328,32978,2,1,499,33524,2,3,265,34226,2,2,250,34647,2,1,328,35115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,2,28,SIMULTANEOUS,MAROON,5,0,11965,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,5,0,249,2746,5,1,140,3167,5,3,93,3557,5,2,250,3884,5,0,109,4337,5,1,733,4664,5,0,141,5834,5,2,109,6271,5,3,141,6614,5,1,94,7004,5,0,2558,7363,5,1,78,10171,5,3,62,10483,5,2,78,10748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,3,40,SIMULTANEOUS,Blue,4,0,17690,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,4,0,202,1763,4,1,203,2199,4,2,156,2621,4,3,281,2995,4,0,94,3728,4,1,94,4009,4,2,78,4274,4,3,94,4555,5,0,156,5054,5,1,219,5444,5,2,125,6021,5,3,188,6333,5,1,219,6879,5,0,172,7394,5,2,312,10686,5,3,577,11232,5,0,686,12137,5,1,624,13197,4,0,171,15678,4,2,421,16068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,4,14,SIMULTANEOUS,Red,3,1,10468,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,3,0,312,4867,3,1,468,5554,3,2,795,6334,3,3,421,7488,3,2,343,8268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,5,12,SIMULTANEOUS,PURPLE,1,1,36707,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,4,0,234,3386,4,2,140,3854,4,2,140,4228,4,1,125,4727,4,3,140,5008,4,1,125,5850,4,2,3681,8175,3,1,124,12356,3,3,125,12699,3,2,140,13058,3,0,453,13416,3,1,265,14103,3,3,437,14633,3,1,202,16958,3,3,281,17379,3,1,140,17925,3,0,78,18346,3,2,156,18674,2,0,140,20733,2,2,203,21107,2,3,156,21622,2,1,843,22043,2,2,5320,23322,1,1,171,30093,1,3,265,30514,1,2,171,31029,1,0,375,31481,1,2,359,32043,1,3,234,32760,1,1,234,33150,1,2,390,33634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,1,6,10,SIMULTANEOUS,Orange,0,1,14945,1,0,1,1,0,0,3,4,1,0,2,5,3,4,1,0,2,5,0,0,141,2730,0,1,125,3167,0,3,125,3541,0,2,110,3931,0,0,140,4540,0,1,93,4899,0,3,94,5226,0,2,93,5476,1,0,140,7036,1,1,125,7457,1,2,124,7863,1,3,140,8362,1,2,125,8892,1,3,125,9251,1,0,94,9594,1,1,94,9875,1,2,125,10405,1,3,140,10827,0,1,140,12387,0,3,141,12839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,0,7,SIMULTANEOUS,Blue,3,1,18189,1,1,0,1,0,1,1,3,0,2,4,5,1,3,0,2,4,5,2,0,219,2277,2,1,172,2714,2,2,156,3104,2,3,265,3479,2,0,4664,4009,2,0,62,8783,2,0,1014,9048,3,0,484,11715,3,1,234,12495,3,2,234,12948,3,3,312,13369,3,1,2589,13837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,2,10,SIMULTANEOUS,Red,2,1,40340,1,1,0,1,0,1,1,3,0,2,4,5,1,3,0,2,4,5,2,0,125,4337,2,1,125,4711,2,3,62,5086,2,2,234,5398,2,0,94,5834,2,1,94,6162,2,3,62,6490,2,2,359,6739,2,0,78,7332,2,2,47,7613,2,3,109,7831,2,1,78,8174,2,2,94,8611,2,0,94,8985,2,1,78,9266,2,3,62,9516,2,2,47,9734,2,0,172,9937,2,0,390,10577,2,2,94,11169,2,3,219,11450,2,2,93,11856,2,3,94,12152,2,1,93,12449,2,0,733,12761,2,1,78,13759,2,3,62,14040,2,2,312,14258,2,0,858,14773,3,0,78,16208,3,1,78,16551,3,3,62,16848,3,2,265,17144,3,0,94,17596,3,1,78,17940,3,3,78,18267,3,2,109,18548,3,0,109,18938,3,1,202,19344,4,0,78,20046,4,2,94,20373,4,3,62,20685,4,1,78,21028,4,0,78,21371,4,2,78,21637,4,2,78,22261,4,3,109,22557,4,2,125,23477,4,0,94,23805,4,1,78,24070,4,3,62,24320,4,2,62,24554,5,2,78,26254,5,0,94,26597,5,1,78,26909,5,3,78,27237,5,2,218,27580,5,3,94,28001,5,1,78,28282,5,0,156,28563,5,2,94,28937,5,3,390,29327,5,2,796,29998,5,3,110,30996,5,2,94,31324,4,1,93,31839,4,3,156,32198,4,2,93,32541,4,0,78,32868,4,1,94,33149,4,3,62,33477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,63,33726,4,1,733,33960,3,0,62,35271,3,2,125,35676,3,3,78,36004,3,1,78,36269,3,2,843,36565,2,3,94,38016,2,1,94,38297,2,0,110,38593,2,2,93,38937,2,3,328,39264,,,,,,,,,,,,
7,0,0,3,18,SIMULTANEOUS,PURPLE,4,0,21824,1,1,0,1,0,1,1,3,0,2,4,5,1,3,0,2,4,5,5,0,124,3760,5,1,187,4103,5,2,124,4540,5,3,312,4852,5,0,218,9048,5,1,484,9547,5,2,249,11014,5,3,561,11638,5,2,109,12433,5,3,156,12792,5,1,94,13104,5,0,296,13432,5,0,250,14773,5,1,141,15194,5,3,140,15616,5,2,140,16068,5,3,78,16396,4,1,249,18190,4,3,344,18704,4,1,203,19219,4,0,187,20015,4,2,265,20405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,6,10,SIMULTANEOUS,Orange,1,0,41917,1,1,0,1,0,1,1,3,0,2,4,5,1,3,0,2,4,5,2,0,156,4258,2,1,172,4804,2,2,171,5382,2,3,156,5943,3,0,125,7347,3,1,78,7768,3,2,78,8205,3,3,78,8533,3,2,78,9250,3,3,78,9562,3,0,78,9859,3,1,78,10140,2,0,156,14087,2,1,124,14633,2,2,110,15069,2,3,109,15475,2,0,110,17253,2,1,172,18657,2,0,125,19188,2,1,140,19500,2,0,110,20373,2,2,94,20701,2,1,78,21029,2,3,93,21294,2,0,78,21793,2,2,125,22105,2,0,156,23727,2,2,141,24195,3,0,125,25677,3,1,124,26099,3,2,78,26567,3,3,140,26832,3,0,78,28236,3,1,93,28486,2,0,109,30576,2,2,109,31138,2,0,93,31684,1,0,140,35225,1,2,140,35771,1,1,78,36254,1,3,125,36613,1,0,110,37190,1,2,141,37627,1,1,187,38267,1,3,125,38766,1,2,140,39172,1,3,156,39577,1,0,93,39983,1,1,94,40232,1,2,109,40669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,7,36,SIMULTANEOUS,Green,0,1,6724,1,1,0,1,0,1,1,3,0,2,4,5,1,3,0,2,4,5,0,0,375,3042,0,2,328,3635,0,3,265,4119,0,1,390,4602,0,3,358,5211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,8,18,SIMULTANEOUS,MAROON,5,1,10889,1,1,0,1,0,1,1,3,0,2,4,5,1,3,0,2,4,5,5,0,93,4415,5,2,110,4773,5,1,156,5132,5,3,156,5522,5,0,94,6021,5,2,125,6349,5,1,140,6786,5,3,141,7191,5,3,110,7659,5,2,125,8034,5,3,140,8346,5,1,93,8705,5,0,125,9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,1,1,23,SIMULTANEOUS,Blue,3,0,11356,0,0,0,1,1,1,1,3,0,2,4,5,1,3,0,2,4,5,3,0,125,2168,3,1,249,2496,3,2,187,2933,3,3,577,3276,3,2,141,4118,3,0,156,4446,3,1,1077,4820,3,0,296,6131,3,1,218,6583,3,2,156,7020,3,3,593,7347,3,0,140,8143,3,1,733,8439,3,2,188,9328,3,3,421,9656,3,0,124,10218,3,1,156,10483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
