matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,action-of-Subject-3,playOrder.0,playOrder.1,playOrder.2,playOrder.3,displayOrder.0,displayOrder.1,displayOrder.2,displayOrder.3,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,view.90.playerindex,view.90.actionindex,view.90.duration,view.90.startTime,view.91.playerindex,view.91.actionindex,view.91.duration,view.91.startTime,view.92.playerindex,view.92.actionindex,view.92.duration,view.92.startTime,view.93.playerindex,view.93.actionindex,view.93.duration,view.93.startTime,view.94.playerindex,view.94.actionindex,view.94.duration,view.94.startTime,view.95.playerindex,view.95.actionindex,view.95.duration,view.95.startTime,view.96.playerindex,view.96.actionindex,view.96.duration,view.96.startTime,view.97.playerindex,view.97.actionindex,view.97.duration,view.97.startTime,view.98.playerindex,view.98.actionindex,view.98.duration,view.98.startTime,view.99.playerindex,view.99.actionindex,view.99.duration,view.99.startTime,view.100.playerindex,view.100.actionindex,view.100.duration,view.100.startTime,view.101.playerindex,view.101.actionindex,view.101.duration,view.101.startTime,view.102.playerindex,view.102.actionindex,view.102.duration,view.102.startTime,view.103.playerindex,view.103.actionindex,view.103.duration,view.103.startTime,view.104.playerindex,view.104.actionindex,view.104.duration,view.104.startTime,view.105.playerindex,view.105.actionindex,view.105.duration,view.105.startTime,view.106.playerindex,view.106.actionindex,view.106.duration,view.106.startTime,view.107.playerindex,view.107.actionindex,view.107.duration,view.107.startTime,view.108.playerindex,view.108.actionindex,view.108.duration,view.108.startTime,view.109.playerindex,view.109.actionindex,view.109.duration,view.109.startTime,view.110.playerindex,view.110.actionindex,view.110.duration,view.110.startTime,view.111.playerindex,view.111.actionindex,view.111.duration,view.111.startTime,view.112.playerindex,view.112.actionindex,view.112.duration,view.112.startTime,questionRound.0.question.3.wrongAnswer.0,questionRound.0.question.3.wrongAnswer.1,questionRound.0.question.4.wrongAnswer.0,questionRound.0.question.4.wrongAnswer.1,questionRound.0.question.4.wrongAnswer.2,questionRound.0.question.4.wrongAnswer.3,questionRound.0.question.1.wrongAnswer.0,questionRound.0.question.1.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.0,questionRound.0.question.2.wrongAnswer.1,questionRound.0.question.2.wrongAnswer.2,questionRound.0.question.2.wrongAnswer.3,questionRound.0.question.2.wrongAnswer.4,questionRound.0.question.2.wrongAnswer.5,questionRound.0.question.2.wrongAnswer.6,questionRound.0.question.2.wrongAnswer.7,questionRound.0.question.5.wrongAnswer.0,questionRound.0.question.5.wrongAnswer.1,questionRound.0.question.5.wrongAnswer.2,questionRound.0.question.5.wrongAnswer.3,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
1,0,2,5,5,SIMULTANEOUS,Orange,1,1,27783,0,0,1,0,1,3,0,2,0,1,2,3,3,2,375,14289,3,0,390,15615,3,1,233,16349,3,2,109,16832,3,3,188,17128,3,0,187,18080,3,1,109,18470,3,2,78,18844,3,3,141,19125,3,0,109,19671,3,1,94,19983,3,2,94,20326,3,3,156,20654,3,0,78,21216,3,1,110,21496,3,2,140,21918,3,3,234,22214,3,0,171,22651,3,1,93,23010,3,2,140,23353,3,0,78,23992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2,6,26,SIMULTANEOUS,Blue,3,0,54567,0,0,1,0,1,3,0,2,0,1,2,3,0,0,1935,9125,0,2,125,11247,0,3,187,11746,0,1,280,12199,0,0,187,12807,0,2,125,13244,0,3,187,13759,0,1,281,14429,0,0,203,15053,0,2,234,15740,0,0,280,16676,0,2,109,17175,0,1,125,17565,0,3,156,17970,0,0,94,18610,0,2,93,19016,0,1,94,19421,0,3,94,19780,0,2,94,20154,0,0,94,20700,0,2,8518,21917,0,2,998,30856,3,1,203,32743,3,3,390,33211,3,1,109,33851,3,0,109,34194,3,2,109,34522,3,3,94,34896,3,1,124,35193,3,1,4165,35770,1,0,203,41276,1,2,125,41744,1,0,141,42290,1,2,124,42868,1,3,93,43258,1,1,78,43538,1,0,156,43944,1,0,6084,44318,2,0,172,51026,2,2,156,51447,2,3,109,51931,2,1,156,52259,2,0,109,52680,2,2,203,53070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,1,30,SIMULTANEOUS,Blue,2,1,55941,1,0,1,0,0,1,2,3,0,2,3,1,1,1,250,2902,1,0,188,3432,1,2,156,4056,1,3,234,4462,1,2,156,5086,1,0,140,5554,1,1,203,6022,1,0,202,6506,1,1,156,7098,1,0,296,7504,1,2,249,8877,1,3,202,9314,1,0,187,11638,1,1,234,12106,1,2,156,13479,1,1,78,15210,2,0,437,20389,2,2,203,21060,2,1,171,21513,2,3,187,21918,2,0,203,22355,2,1,203,22823,2,0,1887,23229,1,0,234,25678,1,2,468,26130,2,0,265,29125,2,1,203,29562,2,2,219,30014,2,3,1216,30436,2,0,483,31871,2,1,2668,32588,0,0,265,35755,0,1,218,36161,0,2,265,36613,0,3,811,37003,0,2,405,38111,0,3,312,39842,0,0,296,40404,0,2,249,41028,0,1,265,41480,0,3,577,42042,0,1,203,43742,0,3,717,44148,0,0,437,45380,0,2,608,46067,2,0,234,47642,2,2,359,48110,2,0,2121,48672,1,0,375,51386,2,0,156,53570,2,1,156,53898,1,2,405,54647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,2,30,SIMULTANEOUS,Red,0,1,28095,1,0,1,0,0,1,2,3,0,2,3,1,0,0,296,4634,0,1,172,5039,0,3,219,5382,0,2,468,5788,0,0,218,6521,0,1,234,6864,0,3,187,7332,0,2,265,7707,0,0,265,8112,0,1,203,8502,0,3,140,8939,0,2,296,9251,0,2,249,10468,0,3,202,10827,0,2,296,11201,0,0,172,11778,0,1,296,12106,0,0,203,12683,0,1,312,13104,0,0,109,13681,0,1,188,14024,3,0,218,16006,3,2,327,16396,3,1,140,17472,3,3,281,17940,3,2,328,18439,3,0,328,18954,3,1,312,19344,3,0,608,19906,3,0,219,20966,0,0,156,22214,0,2,405,22542,0,2,265,24258,0,3,265,24601,0,1,219,24975,0,0,297,25334,0,2,265,25802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,8,18,SIMULTANEOUS,Green,1,0,34429,1,0,1,0,0,1,2,3,0,2,3,1,3,0,780,5787,3,1,140,6661,3,3,390,7129,3,2,671,7566,3,3,172,8330,3,0,110,8751,3,1,125,9126,3,2,140,9438,3,1,94,9859,3,1,109,10109,0,1,93,11513,0,1,312,12027,0,3,125,12464,0,2,109,12854,0,0,124,13151,0,2,124,13619,3,1,62,14165,3,0,125,14430,3,2,94,14851,3,3,124,15101,3,3,796,15771,3,2,156,16676,3,3,109,17097,3,0,78,17394,3,1,109,17643,3,2,109,18174,3,3,125,18610,3,0,109,18907,3,1,93,19188,3,0,110,23602,3,2,94,23992,3,1,94,24460,3,3,94,24788,1,0,125,29951,1,1,124,30373,1,3,109,30700,1,2,125,30934,3,0,78,31496,3,1,655,32182,3,0,546,32962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,11,34,SIMULTANEOUS,Orange,3,0,14960,1,0,1,0,0,1,2,3,0,2,3,1,2,0,234,3105,2,1,234,3885,2,2,250,4477,2,3,749,5023,2,2,94,6115,2,3,156,6381,2,1,125,6708,2,0,156,7067,2,1,171,7473,2,0,468,7863,2,2,94,8580,2,3,94,8845,2,1,109,9126,2,0,109,9376,2,0,202,11092,2,1,156,11466,2,2,296,11981,2,3,390,12574,2,1,94,13166,2,0,109,13416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,1,3,34,SIMULTANEOUS,Orange,3,0,31106,1,1,1,0,0,1,2,3,0,2,3,1,0,0,219,4508,0,2,140,5039,0,3,93,5585,0,1,94,5959,0,3,78,6802,0,1,94,7129,0,3,94,7488,0,2,453,7940,2,1,374,9360,2,0,203,9999,2,1,124,10421,2,3,187,10811,2,1,156,11263,2,0,328,11731,2,1,328,12417,2,1,62,13681,2,1,218,14118,2,3,297,14601,2,1,78,15116,2,0,109,15553,2,2,140,15943,2,1,93,16458,2,3,109,16801,2,1,171,17207,0,0,109,18720,0,2,78,19219,0,2,375,20092,0,3,265,20748,0,2,109,21278,0,0,93,21793,0,1,234,22105,0,2,109,22807,0,3,265,23181,0,2,125,23696,0,3,234,24070,2,0,281,25006,2,1,1701,25552,2,3,156,27752,2,1,390,28220,2,2,78,29125,2,1,187,29608,2,0,62,30139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,1,4,12,SIMULTANEOUS,Red,0,1,25162,1,1,1,0,0,1,2,3,0,2,3,1,0,0,453,3213,0,1,421,4118,0,3,452,4992,0,2,1076,5850,3,0,1014,10015,3,2,499,11715,3,3,562,12916,3,1,889,13899,3,0,608,18486,0,0,733,20139,0,2,936,21527,0,1,390,22807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,1,6,30,SIMULTANEOUS,Blue,2,1,49888,1,1,1,0,0,1,2,3,0,2,3,1,2,0,141,10436,3,0,624,15865,3,1,202,16739,3,1,125,17175,3,3,125,17706,3,2,218,18096,3,0,281,18657,3,1,109,19188,3,3,94,19531,3,2,390,19983,3,0,109,20748,3,1,94,21153,3,3,93,21559,3,2,156,21886,3,0,5289,22557,3,0,2106,28080,0,0,187,31012,0,2,125,31480,0,3,93,31855,0,1,93,32198,0,0,94,32619,0,2,171,32978,0,2,4118,33415,2,1,484,39249,2,3,141,39904,2,2,109,40263,2,0,94,40606,2,1,1123,40996,1,0,156,42759,1,2,93,43118,1,3,78,43476,1,1,94,43788,1,2,1747,44288,1,0,124,46316,1,1,109,46690,1,2,172,47142,1,2,1592,47532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,1,7,34,SIMULTANEOUS,Green,1,1,24928,1,1,1,0,0,1,2,3,0,2,3,1,3,0,437,3042,3,1,546,3791,3,2,499,4664,3,3,499,5444,0,0,375,9640,0,2,1622,10358,2,1,1076,14617,2,3,500,16067,1,0,827,18251,1,2,1716,19468,3,1,530,22027,3,3,1030,23009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2,0,10,SIMULTANEOUS,Blue,2,0,15865,1,0,0,0,0,1,2,3,0,2,3,1,1,0,390,3307,1,1,375,3978,1,2,312,4774,1,3,421,5335,1,1,296,6209,1,0,172,6926,1,1,156,7426,3,0,390,9578,3,2,499,10312,1,1,281,11435,1,0,109,11981,1,2,234,12480,1,3,499,12979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2,5,30,SIMULTANEOUS,Red,0,1,37050,1,0,0,0,0,1,2,3,0,2,3,1,0,0,203,3885,0,1,452,6116,0,0,141,7020,0,2,125,7473,0,3,203,7894,0,0,93,8487,0,1,110,8814,0,2,93,9158,0,3,124,9470,0,0,31,9875,0,1,94,10265,0,2,109,10608,0,3,94,10951,0,0,78,11544,0,1,124,11841,0,2,125,12121,0,3,125,12449,0,0,94,12823,0,1,94,13151,0,2,93,13510,0,3,140,13853,0,0,125,14711,0,1,125,15257,0,2,109,15663,0,3,94,15990,3,0,249,17878,3,1,171,18268,3,2,171,18736,3,3,110,19141,3,0,125,19594,3,1,156,19921,3,2,156,20311,3,3,218,20670,3,0,125,21091,3,1,140,21388,3,2,156,21700,3,3,156,21980,3,0,156,22370,3,1,172,22807,3,2,156,23369,3,3,141,23852,3,0,312,24383,3,1,188,24866,3,2,125,25397,3,3,156,25802,3,0,109,26286,3,1,109,26645,3,2,109,27035,3,3,140,27378,3,0,140,28361,3,1,156,28844,3,0,78,30124,3,1,93,30389,0,0,125,31886,0,2,452,32604,0,0,140,33462,0,2,156,33930,0,0,140,34351,0,2,358,34679,0,0,187,35240,0,2,187,35615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2,9,38,SIMULTANEOUS,Green,1,0,44241,1,0,0,0,0,1,2,3,0,2,3,1,3,0,297,3822,3,1,296,4462,3,3,297,5101,3,2,358,5757,3,0,125,6817,3,1,234,7270,3,3,203,7800,3,2,141,8502,3,0,1014,9157,3,3,422,10436,3,0,218,11357,1,0,265,13229,1,2,281,13728,1,3,234,14274,1,1,312,14758,1,1,188,15428,1,0,171,15881,1,2,124,16318,1,3,187,16630,1,1,234,17066,1,0,280,17722,1,1,421,18205,2,2,250,21122,2,3,265,21575,2,1,156,22089,2,0,249,22542,2,0,109,24414,2,1,141,24975,2,3,234,25443,2,2,281,26130,2,0,125,26660,2,0,344,27393,2,2,265,27924,2,1,422,28485,2,3,281,29156,2,1,187,29718,2,0,234,30342,2,2,156,30934,2,3,203,31309,2,1,1076,31746,0,2,297,34101,0,3,358,35022,0,1,203,35614,0,0,358,36114,0,0,219,36909,0,1,203,37424,0,3,172,37845,0,2,297,38235,3,0,265,39717,3,1,172,40185,3,3,265,40716,3,2,374,41511,3,3,172,42213,3,1,125,42681,3,0,140,43118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
