Session,matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,playOrder.0,playOrder.1,playOrder.2,displayOrder.0,displayOrder.1,displayOrder.2,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,questionRound.0.question.0.wrongAnswer.0,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,action-of-Subject-3,playOrder.3,displayOrder.3,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
9,21,0,0,8,18,SIMULTANEOUS,Orange,3,0,12886,1,0,1,2,0,1,2,0,1,3,0,343,6755,3,1,249,7270,3,3,250,7956,3,2,328,8455,3,3,156,9017,3,2,265,9407,3,3,172,9890,3,1,250,10280,3,0,296,10702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,0,10,32,SIMULTANEOUS,Blue,0,0,23478,1,0,1,2,0,1,2,0,1,0,0,141,2418,0,1,172,2730,0,2,172,3089,0,3,187,3417,0,0,141,3978,0,1,109,4275,0,2,141,4555,0,3,94,4805,0,1,156,5991,0,0,156,6271,0,1,125,6552,0,2,156,6817,0,3,172,7098,1,0,188,8221,1,1,156,8565,1,2,172,8923,1,3,234,9220,1,0,109,9766,1,1,156,10047,1,2,156,10359,1,3,156,10639,2,0,172,10998,2,1,156,11341,2,2,172,11653,,2,3,249,11997,3,0,140,12886,3,1,156,13198,3,2,171,13557,3,3,312,13884,3,0,141,14430,3,1,172,14742,3,0,141,15085,3,1,125,15397,3,0,140,15647,3,1,109,15912,3,0,234,16131,3,1,140,16521,2,0,110,17191,2,2,156,17503,2,0,219,17862,2,0,171,18346,2,0,156,18673,1,0,125,19672,1,2,156,19999,1,0,124,20343,1,2,109,20608,1,2,156,21013,0,1,156,21731,0,3,202,22059,0,3,156,22620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,1,0,22,SIMULTANEOUS,Red,1,0,9454,0,0,0,2,0,1,2,0,1,1,0,109,2075,1,1,110,2402,1,3,140,2730,1,2,234,3151,1,3,188,3650,1,1,187,4025,1,2,250,4446,1,1,156,4836,1,0,717,5195,1,1,109,7067,1,0,125,7379,1,2,250,7675,1,1,109,8065,1,0,109,8393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,1,5,30,SIMULTANEOUS,Blue,0,0,25647,0,0,0,2,0,1,2,0,1,1,0,156,4368,1,1,249,4665,1,2,156,5148,1,3,344,5413,1,2,140,5975,1,2,187,6256,1,0,172,6755,1,1,141,7051,1,3,188,7363,1,2,234,7894,1,3,328,8268,1,0,281,9001,1,1,405,9532,1,1,171,11217,1,0,390,11575,1,2,436,14103,1,3,3214,14664,1,0,156,18408,1,1,234,18720,1,2,608,19204,1,3,390,19968,1,0,577,20577,1,0,110,21793,1,1,218,22059,,0,0,124,23619,0,2,452,23931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,1,9,22,SIMULTANEOUS,Green,2,0,16193,0,0,0,2,0,1,2,0,1,2,0,219,1716,2,2,218,2169,2,1,171,2715,2,3,249,3152,3,0,203,4431,3,2,156,5024,3,1,141,5897,3,3,608,6303,3,1,171,7208,3,3,109,7551,3,0,124,7988,3,2,234,8315,2,0,187,10047,2,2,265,10577,2,1,156,11295,2,3,951,11732,2,1,250,13026,2,0,561,13682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,1,11,14,SIMULTANEOUS,Orange,3,0,14149,0,0,0,2,0,1,2,0,1,3,0,125,3026,3,2,187,3526,3,1,110,4040,3,3,234,4337,3,1,156,4789,3,0,156,5086,3,2,343,5382,3,3,218,5897,3,0,374,7067,3,1,655,7691,3,0,140,9220,3,1,125,9812,3,1,109,10780,3,0,141,11185,3,2,125,11606,3,2,172,12324,3,0,140,12917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,2,2,32,SIMULTANEOUS,Blue,0,0,20686,1,0,1,2,0,1,2,0,1,1,0,172,3214,1,1,141,3635,1,2,156,4025,1,3,265,4415,1,0,156,5039,1,2,764,5570,2,0,156,7114,2,1,219,7457,2,2,125,8190,2,3,297,8502,2,0,125,9142,2,1,172,9438,1,0,140,10203,1,2,2777,10608,1,2,858,16568,1,3,140,17582,0,1,156,18408,0,3,890,18798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,2,3,34,SIMULTANEOUS,Red,1,1,28751,1,0,1,2,0,1,2,0,1,1,0,172,4243,1,1,202,4727,1,2,187,5257,1,3,328,5678,1,3,156,6630,1,2,639,6989,1,1,359,7893,1,1,1841,8673,1,0,187,10748,1,3,140,11123,1,2,125,11419,1,1,406,11731,1,0,218,12636,2,0,172,13478,2,1,187,13868,2,2,171,14399,2,3,280,14789,2,2,156,15506,2,3,171,15881,2,0,187,16505,2,3,328,16879,3,0,234,18517,3,2,172,18985,3,1,218,19422,,3,3,343,19812,2,0,187,21497,2,3,312,21965,2,0,171,22511,2,0,827,23088,1,0,296,24461,1,2,250,24991,1,3,249,25475,1,1,234,26021,1,3,156,26645,1,2,328,27050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,2,6,22,SIMULTANEOUS,Green,2,1,13510,1,0,1,2,0,1,2,0,1,2,0,156,2964,2,1,281,3339,2,2,250,3947,2,3,546,4415,2,0,172,5585,2,0,156,7301,2,3,375,7613,3,0,124,9704,3,1,156,10016,3,2,94,10499,3,3,328,10780,2,0,109,11997,2,2,234,12309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,21,0,2,7,18,SIMULTANEOUS,Orange,3,0,7130,1,0,1,2,0,1,2,0,1,3,0,94,2075,3,1,94,2465,3,3,93,2871,3,2,140,3308,3,0,265,4041,3,1,218,4509,3,3,203,5148,3,2,499,5601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,0,2,20,SIMULTANEOUS,Green,0,1,24617,1,0,0,1,0,2,1,0,2,1,0,156,3681,1,1,140,4056,1,2,140,4446,1,3,172,4789,1,2,187,5366,1,0,141,5834,1,1,125,6255,1,2,172,6614,2,0,156,7737,2,1,405,8268,2,0,172,8985,2,2,94,9609,2,2,125,10405,2,3,125,10686,1,0,327,11435,1,2,2995,11981,1,0,94,15272,1,2,141,15537,1,3,156,15912,1,2,203,16395,0,1,234,18174,0,3,405,18611,0,1,141,19250,0,0,156,19640,,0,2,219,20030,0,1,1482,20592,0,0,297,22245,0,1,827,22791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,0,7,25,SIMULTANEOUS,Red,1,0,9688,1,0,0,1,0,2,1,0,2,1,0,156,2293,1,1,93,2746,1,3,94,3182,1,2,281,3557,2,0,109,4384,2,1,109,4758,2,3,78,5164,2,2,125,5507,2,0,94,6474,2,1,94,6786,1,0,78,8081,1,2,171,8471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,0,10,32,SIMULTANEOUS,Blue,2,0,6537,1,0,0,1,0,2,1,0,2,2,0,187,2091,2,1,171,2403,2,2,156,2730,2,3,156,3042,2,0,140,3401,2,1,140,3682,2,2,156,3978,2,3,109,4290,2,0,140,4540,2,1,109,4805,2,0,109,5086,2,1,109,5382,2,0,94,5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,1,0,20,SIMULTANEOUS,Green,0,1,19094,1,0,0,1,0,2,1,0,2,0,1,93,1092,0,0,93,1435,0,2,109,1716,0,3,124,2028,0,2,141,2511,0,1,374,2839,0,2,172,3416,0,1,280,3900,0,2,951,4477,1,0,312,5896,1,1,219,6411,2,0,265,6973,2,1,156,7441,2,3,171,7878,2,2,468,8268,2,3,125,8907,2,1,109,9235,2,0,358,9516,1,0,172,11403,1,1,203,11996,1,0,156,12417,1,2,171,12823,1,3,296,13182,1,1,141,13774,,1,2,2464,14118,0,1,156,16926,0,0,343,17300,0,1,250,17877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,1,3,32,SIMULTANEOUS,Blue,2,0,6911,1,0,0,1,0,2,1,0,2,2,0,203,2605,2,2,203,3073,2,1,203,3588,2,3,188,4040,2,2,172,4602,2,3,109,4930,2,1,109,5195,2,0,187,5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,1,11,25,SIMULTANEOUS,Red,1,0,7332,1,0,0,1,0,2,1,0,2,1,0,172,4758,1,2,156,5132,1,0,110,5600,1,1,78,5866,1,3,110,6068,1,2,187,6349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,2,1,20,SIMULTANEOUS,Green,0,1,24336,1,0,0,1,0,2,1,0,2,0,0,218,1888,0,1,203,2356,0,2,234,2855,0,3,328,3323,1,0,187,7052,1,1,125,7488,1,2,187,7988,1,3,218,8456,2,0,171,11841,2,1,187,12309,2,2,156,12808,2,3,156,13214,2,0,156,14196,2,1,265,15039,2,2,125,15569,2,3,561,15944,2,0,187,16786,2,1,156,17270,2,2,141,17675,2,3,156,18050,2,1,109,18549,2,0,172,18876,1,0,156,20483,1,2,749,20920,,0,1,109,22605,0,3,188,23010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,2,4,25,SIMULTANEOUS,Red,1,0,7191,1,0,0,1,0,2,1,0,2,2,0,94,1388,2,1,78,1716,2,2,93,1997,2,3,109,2324,2,0,141,2823,2,1,125,3276,2,0,94,3681,1,1,63,4586,1,3,78,4851,1,2,78,5148,1,0,63,5475,1,0,94,6021,1,2,94,6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,2,8,32,SIMULTANEOUS,Blue,2,0,12667,1,0,0,1,0,2,1,0,2,2,0,296,5538,2,1,281,6037,2,3,281,6536,2,2,359,7020,2,3,234,7550,2,2,266,7971,2,0,219,8408,2,1,749,8767,2,0,296,9781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,22,0,3,5,25,SIMULTANEOUS,Red,1,0,11326,1,0,0,1,0,2,1,0,2,2,0,109,3697,2,1,1529,4009,2,2,172,5834,2,2,296,6131,2,3,453,6505,2,0,140,7660,2,1,358,7894,1,0,141,9313,1,2,639,9641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
